consumption_id,customer_id,consumption_date,compute_units_used,storage_gb_used,query_count
CONS-0066-0076,CUST-0066,2026-04-16,2619,6414,3809
CONS-0066-0077,CUST-0066,2026-03-26,3080,3115,3363
CONS-0066-0078,CUST-0066,2026-04-04,1404,2325,7844
CONS-0066-0079,CUST-0066,2026-04-26,1326,3890,8545
CONS-0066-0080,CUST-0066,2026-05-08,616,8496,4535
CONS-0066-0081,CUST-0066,2026-05-07,1396,5796,4034
CONS-0066-0082,CUST-0066,2026-04-28,1591,7504,2891
CONS-0066-0083,CUST-0066,2026-04-03,1012,6635,5077
CONS-0066-0084,CUST-0066,2026-02-11,2521,8300,3176
CONS-0066-0085,CUST-0066,2026-03-11,3026,5828,2177
CONS-0066-0086,CUST-0066,2026-05-01,2489,8696,3712
CONS-0066-0087,CUST-0066,2026-04-23,2064,1903,8831
CONS-0066-0088,CUST-0066,2026-04-03,1619,9501,6335
CONS-0066-0089,CUST-0066,2026-04-23,2046,7139,6695
CONS-0067-0000,CUST-0067,2026-04-07,149,264,408
CONS-0067-0001,CUST-0067,2026-02-23,308,246,115
CONS-0067-0002,CUST-0067,2026-03-19,242,436,144
CONS-0067-0003,CUST-0067,2026-02-18,78,207,125
CONS-0067-0004,CUST-0067,2026-02-15,205,941,429
CONS-0067-0005,CUST-0067,2026-03-22,284,365,940
CONS-0067-0006,CUST-0067,2026-02-24,50,607,109
CONS-0067-0007,CUST-0067,2026-03-27,114,546,811
CONS-0067-0008,CUST-0067,2026-04-04,284,461,851
CONS-0067-0009,CUST-0067,2026-02-14,200,885,348
CONS-0067-0010,CUST-0067,2026-03-12,212,308,680
CONS-0067-0011,CUST-0067,2026-04-07,300,774,401
CONS-0067-0012,CUST-0067,2026-02-16,324,629,996
CONS-0067-0013,CUST-0067,2026-03-25,81,501,392
CONS-0067-0014,CUST-0067,2026-04-19,102,441,964
CONS-0067-0015,CUST-0067,2026-02-11,227,159,552
CONS-0067-0016,CUST-0067,2026-03-29,65,125,789
CONS-0067-0017,CUST-0067,2026-02-25,195,354,990
CONS-0067-0018,CUST-0067,2026-04-24,129,965,998
CONS-0067-0019,CUST-0067,2026-03-30,170,619,104
CONS-0067-0020,CUST-0067,2026-03-06,218,710,894
CONS-0067-0021,CUST-0067,2026-04-03,91,354,137
CONS-0067-0022,CUST-0067,2026-04-17,113,472,733
CONS-0067-0023,CUST-0067,2026-02-26,178,102,591
CONS-0067-0024,CUST-0067,2026-04-16,233,857,981
CONS-0067-0025,CUST-0067,2026-02-25,289,522,437
CONS-0067-0026,CUST-0067,2026-04-06,272,543,435
CONS-0067-0027,CUST-0067,2026-03-24,322,353,588
CONS-0067-0028,CUST-0067,2026-04-06,245,569,240
CONS-0067-0029,CUST-0067,2026-03-28,228,263,510
CONS-0067-0030,CUST-0067,2026-03-27,190,305,349
CONS-0067-0031,CUST-0067,2026-03-14,299,931,420
CONS-0067-0032,CUST-0067,2026-03-16,46,697,728
CONS-0067-0033,CUST-0067,2026-04-04,74,610,322
CONS-0067-0034,CUST-0067,2026-04-09,264,805,895
CONS-0067-0035,CUST-0067,2026-04-21,96,604,474
CONS-0067-0036,CUST-0067,2026-02-25,76,771,392
CONS-0067-0037,CUST-0067,2026-03-13,340,247,862
CONS-0067-0038,CUST-0067,2026-03-18,168,342,189
CONS-0067-0039,CUST-0067,2026-02-13,233,913,245
CONS-0067-0040,CUST-0067,2026-04-06,221,521,682
CONS-0067-0041,CUST-0067,2026-05-09,333,786,460
CONS-0067-0042,CUST-0067,2026-02-19,235,734,810
CONS-0067-0043,CUST-0067,2026-03-02,242,812,581
CONS-0067-0044,CUST-0067,2026-04-03,288,560,976
CONS-0067-0045,CUST-0067,2026-03-13,131,901,257
CONS-0067-0046,CUST-0067,2026-03-10,259,937,210
CONS-0067-0047,CUST-0067,2026-03-13,62,755,852
CONS-0067-0048,CUST-0067,2026-02-28,107,666,980
CONS-0067-0049,CUST-0067,2026-03-09,324,703,363
CONS-0067-0050,CUST-0067,2026-03-08,350,377,351
CONS-0067-0051,CUST-0067,2026-04-08,259,165,752
CONS-0067-0052,CUST-0067,2026-03-15,310,520,651
CONS-0067-0053,CUST-0067,2026-03-05,322,110,890
CONS-0067-0054,CUST-0067,2026-04-17,121,241,181
CONS-0067-0055,CUST-0067,2026-04-11,290,571,499
CONS-0067-0056,CUST-0067,2026-03-14,157,532,506
CONS-0067-0057,CUST-0067,2026-04-20,63,188,178
CONS-0067-0058,CUST-0067,2026-04-02,293,405,665
CONS-0067-0059,CUST-0067,2026-03-02,132,439,451
CONS-0068-0000,CUST-0068,2026-03-23,8633,42413,67146
CONS-0068-0001,CUST-0068,2026-05-09,6649,13411,96822
CONS-0068-0002,CUST-0068,2026-04-19,10099,48504,51516
CONS-0068-0003,CUST-0068,2026-03-24,4284,24082,76465
CONS-0068-0004,CUST-0068,2026-04-19,6843,19522,36755
CONS-0068-0005,CUST-0068,2026-02-11,8059,25702,40501
CONS-0068-0006,CUST-0068,2026-04-23,5780,10268,94535
CONS-0068-0007,CUST-0068,2026-05-04,6893,43295,88738
CONS-0068-0008,CUST-0068,2026-02-23,3603,34071,54549
CONS-0068-0009,CUST-0068,2026-05-06,10080,14652,36398
CONS-0068-0010,CUST-0068,2026-03-05,6966,49122,14388
CONS-0068-0011,CUST-0068,2026-04-06,12627,20878,54360
CONS-0068-0012,CUST-0068,2026-05-01,5103,12700,89261
CONS-0068-0013,CUST-0068,2026-04-20,11126,43911,99488
CONS-0068-0014,CUST-0068,2026-04-15,11756,23806,79442
CONS-0068-0015,CUST-0068,2026-02-22,9528,42386,95988
CONS-0068-0016,CUST-0068,2026-05-03,13584,19148,36084
CONS-0068-0017,CUST-0068,2026-03-08,11760,15328,98266
CONS-0068-0018,CUST-0068,2026-03-18,4840,30741,29531
CONS-0068-0019,CUST-0068,2026-04-10,5510,26294,58073
CONS-0068-0020,CUST-0068,2026-03-04,12598,44881,59749
CONS-0068-0021,CUST-0068,2026-02-10,8690,17921,15495
CONS-0068-0022,CUST-0068,2026-03-15,8037,26358,76893
CONS-0068-0023,CUST-0068,2026-03-13,8640,23266,54718
CONS-0068-0024,CUST-0068,2026-05-08,8703,39904,16474
CONS-0068-0025,CUST-0068,2026-02-12,9968,33885,16993
CONS-0068-0026,CUST-0068,2026-04-01,6574,34436,94973
CONS-0068-0027,CUST-0068,2026-03-28,9492,36031,44512
CONS-0068-0028,CUST-0068,2026-04-02,6089,12096,91053
CONS-0068-0029,CUST-0068,2026-04-03,9217,34395,95334
CONS-0068-0030,CUST-0068,2026-04-07,13342,15324,39316
CONS-0068-0031,CUST-0068,2026-03-10,7485,31937,56946
CONS-0068-0032,CUST-0068,2026-03-07,4144,14107,55655
CONS-0068-0033,CUST-0068,2026-03-01,10163,45651,32528
CONS-0068-0034,CUST-0068,2026-04-28,7117,42547,28520
CONS-0068-0035,CUST-0068,2026-02-28,7303,15187,26708
CONS-0068-0036,CUST-0068,2026-04-27,9743,11870,30792
CONS-0068-0037,CUST-0068,2026-02-19,7013,41373,72126
CONS-0068-0038,CUST-0068,2026-03-30,9007,15170,55320
CONS-0068-0039,CUST-0068,2026-03-17,12140,33381,83761
CONS-0068-0040,CUST-0068,2026-05-04,12382,34460,40403
CONS-0068-0041,CUST-0068,2026-04-23,7223,45154,66318
CONS-0068-0042,CUST-0068,2026-03-01,13062,25752,54888
CONS-0068-0043,CUST-0068,2026-04-07,12372,15033,39185
CONS-0068-0044,CUST-0068,2026-04-06,13029,39155,43011
CONS-0068-0045,CUST-0068,2026-02-26,9627,40365,44256
CONS-0068-0046,CUST-0068,2026-03-03,5063,32726,74298
CONS-0068-0047,CUST-0068,2026-03-03,10997,27984,53547
CONS-0068-0048,CUST-0068,2026-03-21,13138,28000,90475
CONS-0068-0049,CUST-0068,2026-04-03,9651,48494,58679
CONS-0068-0050,CUST-0068,2026-04-04,8517,20054,36961
CONS-0068-0051,CUST-0068,2026-02-15,9658,21325,78459
CONS-0068-0052,CUST-0068,2026-03-22,9920,44663,10977
CONS-0068-0053,CUST-0068,2026-03-03,6307,34526,29587
CONS-0068-0054,CUST-0068,2026-03-15,13116,27316,67105
CONS-0068-0055,CUST-0068,2026-04-22,9979,48889,54821
CONS-0068-0056,CUST-0068,2026-05-01,10583,26930,47307
CONS-0068-0057,CUST-0068,2026-05-06,12236,49276,81814
CONS-0068-0058,CUST-0068,2026-03-25,5254,47781,94893
CONS-0068-0059,CUST-0068,2026-03-28,8054,20715,17006
CONS-0068-0060,CUST-0068,2026-03-14,5684,17694,54085
CONS-0068-0061,CUST-0068,2026-04-06,9289,26864,34521
CONS-0068-0062,CUST-0068,2026-03-19,8932,14038,15249
CONS-0068-0063,CUST-0068,2026-02-27,13038,29934,69739
CONS-0068-0064,CUST-0068,2026-03-30,5966,11410,45929
CONS-0068-0065,CUST-0068,2026-02-20,11903,36711,70459
CONS-0068-0066,CUST-0068,2026-03-15,9597,23621,65147
CONS-0068-0067,CUST-0068,2026-04-22,10594,19859,66808
CONS-0068-0068,CUST-0068,2026-02-21,8430,15505,33086
CONS-0068-0069,CUST-0068,2026-05-03,6752,12333,91169
CONS-0068-0070,CUST-0068,2026-04-01,7419,28405,32269
CONS-0068-0071,CUST-0068,2026-03-30,11309,45947,95558
CONS-0068-0072,CUST-0068,2026-03-12,10731,43057,99537
CONS-0068-0073,CUST-0068,2026-03-04,8031,32291,23142
CONS-0068-0074,CUST-0068,2026-03-11,6379,16087,92582
CONS-0068-0075,CUST-0068,2026-04-04,13697,43893,91191
CONS-0068-0076,CUST-0068,2026-04-11,7153,38742,88443
CONS-0068-0077,CUST-0068,2026-02-16,11114,22100,92358
CONS-0068-0078,CUST-0068,2026-04-23,10197,10947,44964
CONS-0068-0079,CUST-0068,2026-04-23,10792,26405,24123
CONS-0068-0080,CUST-0068,2026-03-11,13320,18341,61722
CONS-0068-0081,CUST-0068,2026-05-09,12302,27475,49158
CONS-0069-0000,CUST-0069,2026-03-01,3653,22116,88735
CONS-0069-0001,CUST-0069,2026-03-07,4462,14707,46128
CONS-0069-0002,CUST-0069,2026-02-10,13063,25364,31604
CONS-0069-0003,CUST-0069,2026-03-26,11197,33946,16564
CONS-0069-0004,CUST-0069,2026-03-08,13842,37796,31396
CONS-0069-0005,CUST-0069,2026-02-14,4686,42226,70618
CONS-0069-0006,CUST-0069,2026-04-16,6209,33136,32875
CONS-0069-0007,CUST-0069,2026-02-18,7302,46078,11488
CONS-0069-0008,CUST-0069,2026-02-15,4957,31229,36932
CONS-0069-0009,CUST-0069,2026-04-06,6388,45836,52771
CONS-0069-0010,CUST-0069,2026-03-17,7077,47286,29597
CONS-0069-0011,CUST-0069,2026-02-22,6953,13518,25911
CONS-0069-0012,CUST-0069,2026-03-04,9629,49555,85021
CONS-0069-0013,CUST-0069,2026-02-16,10457,17664,85350
CONS-0069-0014,CUST-0069,2026-04-16,10675,29323,42624
CONS-0069-0015,CUST-0069,2026-02-25,5713,47524,50000
CONS-0069-0016,CUST-0069,2026-03-06,5347,15071,86723
CONS-0069-0017,CUST-0069,2026-03-18,6483,22000,92774
CONS-0069-0018,CUST-0069,2026-03-02,5661,25542,23101
CONS-0069-0019,CUST-0069,2026-03-26,9674,12012,49062
CONS-0069-0020,CUST-0069,2026-03-22,13991,35751,46909
CONS-0069-0021,CUST-0069,2026-05-08,9424,35094,62430
CONS-0069-0022,CUST-0069,2026-05-08,3934,33550,52595
CONS-0069-0023,CUST-0069,2026-05-02,10934,30912,62624
CONS-0069-0024,CUST-0069,2026-04-09,5201,37844,35962
CONS-0069-0025,CUST-0069,2026-03-09,10140,38114,31598
CONS-0069-0026,CUST-0069,2026-02-27,11025,19365,47937
CONS-0069-0027,CUST-0069,2026-03-01,12423,48645,65933
CONS-0069-0028,CUST-0069,2026-02-14,3674,16606,73996
CONS-0069-0029,CUST-0069,2026-03-12,4922,40435,24838
CONS-0069-0030,CUST-0069,2026-03-04,11498,24329,25240
CONS-0069-0031,CUST-0069,2026-04-13,10957,21069,49772
CONS-0069-0032,CUST-0069,2026-04-08,4178,15502,29166
CONS-0069-0033,CUST-0069,2026-03-06,12464,20907,86080
CONS-0069-0034,CUST-0069,2026-04-30,8418,20383,18731
CONS-0069-0035,CUST-0069,2026-02-15,11541,42403,30064
CONS-0069-0036,CUST-0069,2026-05-08,6167,49055,40018
CONS-0069-0037,CUST-0069,2026-03-25,10129,17786,18449
CONS-0069-0038,CUST-0069,2026-05-05,13694,40854,37245
CONS-0069-0039,CUST-0069,2026-04-20,5373,42204,40928
CONS-0069-0040,CUST-0069,2026-05-10,5781,38022,16751
CONS-0069-0041,CUST-0069,2026-02-14,13489,19163,72256
CONS-0069-0042,CUST-0069,2026-03-10,5910,31709,49284
CONS-0069-0043,CUST-0069,2026-04-09,13585,26114,88673
CONS-0069-0044,CUST-0069,2026-03-07,11368,33403,60937
CONS-0069-0045,CUST-0069,2026-05-08,5040,35734,79351
CONS-0069-0046,CUST-0069,2026-03-27,12409,31283,69413
CONS-0069-0047,CUST-0069,2026-02-22,6962,41851,16755
CONS-0069-0048,CUST-0069,2026-05-09,9240,11078,23662
CONS-0069-0049,CUST-0069,2026-05-10,9135,31448,20244
CONS-0069-0050,CUST-0069,2026-02-15,7172,37904,96107
CONS-0069-0051,CUST-0069,2026-05-06,8532,27251,87215
CONS-0069-0052,CUST-0069,2026-02-18,8542,28391,78269
CONS-0069-0053,CUST-0069,2026-02-20,12957,17398,58661
CONS-0069-0054,CUST-0069,2026-04-02,11650,24689,76175
CONS-0069-0055,CUST-0069,2026-04-25,5213,22238,64354
CONS-0069-0056,CUST-0069,2026-03-29,8435,43880,66056
CONS-0070-0000,CUST-0070,2026-02-18,1407,9101,9644
CONS-0070-0001,CUST-0070,2026-04-18,650,4437,6287
CONS-0070-0002,CUST-0070,2026-03-29,2427,2754,1095
CONS-0070-0003,CUST-0070,2026-05-09,1767,9826,4522
CONS-0070-0004,CUST-0070,2026-02-13,1843,4944,3191
CONS-0070-0005,CUST-0070,2026-04-04,3220,9960,2128
CONS-0070-0006,CUST-0070,2026-02-10,1873,6265,6979
CONS-0070-0007,CUST-0070,2026-04-10,756,2236,3429
CONS-0070-0008,CUST-0070,2026-05-04,2918,6182,7743
CONS-0070-0009,CUST-0070,2026-03-30,2124,6299,7464
CONS-0070-0010,CUST-0070,2026-05-07,2505,9120,4853
CONS-0070-0011,CUST-0070,2026-03-15,1964,6089,4886
CONS-0070-0012,CUST-0070,2026-03-26,2394,4883,7676
CONS-0070-0013,CUST-0070,2026-03-25,1617,8764,1138
CONS-0070-0014,CUST-0070,2026-03-17,3320,9316,6305
CONS-0070-0015,CUST-0070,2026-02-21,796,8961,6075
CONS-0070-0016,CUST-0070,2026-04-20,2256,3912,9339
CONS-0070-0017,CUST-0070,2026-04-12,2153,5756,6019
CONS-0070-0018,CUST-0070,2026-04-12,1917,8738,9012
CONS-0070-0019,CUST-0070,2026-03-29,1752,7914,5607
CONS-0070-0020,CUST-0070,2026-05-05,367,4537,5069
CONS-0070-0021,CUST-0070,2026-03-22,929,1227,3646
CONS-0070-0022,CUST-0070,2026-02-22,2713,9933,5088
CONS-0070-0023,CUST-0070,2026-02-28,579,9342,7829
CONS-0070-0024,CUST-0070,2026-03-26,1729,8698,3074
CONS-0070-0025,CUST-0070,2026-04-28,2526,7964,3634
CONS-0070-0026,CUST-0070,2026-04-12,630,7857,5189
CONS-0070-0027,CUST-0070,2026-03-03,3307,2313,8868
CONS-0070-0028,CUST-0070,2026-04-10,1909,7878,8302
CONS-0070-0029,CUST-0070,2026-03-23,799,6740,3352
CONS-0070-0030,CUST-0070,2026-03-13,443,9884,5758
CONS-0070-0031,CUST-0070,2026-02-13,2359,6065,5118
CONS-0070-0032,CUST-0070,2026-04-20,2756,3587,5038
CONS-0070-0033,CUST-0070,2026-03-07,402,7610,9509
CONS-0070-0034,CUST-0070,2026-04-10,1042,9433,9052
CONS-0070-0035,CUST-0070,2026-03-22,1541,7055,5385
CONS-0070-0036,CUST-0070,2026-03-23,1434,8788,1628
CONS-0070-0037,CUST-0070,2026-03-09,2214,7339,3037
CONS-0070-0038,CUST-0070,2026-04-08,1064,3885,8743
CONS-0070-0039,CUST-0070,2026-04-28,1405,3387,2560
CONS-0070-0040,CUST-0070,2026-02-16,2321,6492,9510
CONS-0070-0041,CUST-0070,2026-05-05,2585,8870,3040
CONS-0070-0042,CUST-0070,2026-05-01,3320,1621,9007
CONS-0070-0043,CUST-0070,2026-02-11,819,7850,3817
CONS-0070-0044,CUST-0070,2026-04-14,2484,6114,1226
CONS-0070-0045,CUST-0070,2026-05-05,3193,3144,1499
CONS-0070-0046,CUST-0070,2026-03-19,2111,3219,6356
CONS-0070-0047,CUST-0070,2026-03-31,2735,1423,8882
CONS-0070-0048,CUST-0070,2026-04-13,2632,7335,4876
CONS-0070-0049,CUST-0070,2026-02-13,1346,7710,8516
CONS-0070-0050,CUST-0070,2026-04-20,2153,4340,2071
CONS-0070-0051,CUST-0070,2026-03-09,1306,9435,4637
CONS-0070-0052,CUST-0070,2026-03-05,700,7993,4420
CONS-0070-0053,CUST-0070,2026-04-12,1137,9582,5838
CONS-0070-0054,CUST-0070,2026-02-24,1659,7034,8320
CONS-0070-0055,CUST-0070,2026-04-27,2685,2755,1608
CONS-0070-0056,CUST-0070,2026-05-01,461,9416,3100
CONS-0070-0057,CUST-0070,2026-04-09,2678,7696,4025
CONS-0070-0058,CUST-0070,2026-04-27,2289,1827,3422
CONS-0070-0059,CUST-0070,2026-05-01,2452,2778,5887
CONS-0070-0060,CUST-0070,2026-02-26,2918,3769,8231
CONS-0070-0061,CUST-0070,2026-05-02,429,9457,3744
CONS-0070-0062,CUST-0070,2026-04-04,2041,4342,1233
CONS-0071-0000,CUST-0071,2026-02-16,75539,189190,262298
CONS-0071-0001,CUST-0071,2026-02-27,25423,168718,741365
CONS-0071-0002,CUST-0071,2026-02-22,80778,334206,826197
CONS-0071-0003,CUST-0071,2026-03-27,65897,342481,431325
CONS-0071-0004,CUST-0071,2026-04-12,74674,366047,732280
CONS-0071-0005,CUST-0071,2026-03-02,77494,227084,930565
CONS-0071-0006,CUST-0071,2026-03-15,94619,181323,326324
CONS-0071-0007,CUST-0071,2026-04-22,72875,221984,302346
CONS-0071-0008,CUST-0071,2026-05-03,74800,391723,888942
CONS-0071-0009,CUST-0071,2026-04-11,60163,60057,222313
CONS-0071-0010,CUST-0071,2026-03-19,76673,372329,674296
CONS-0071-0011,CUST-0071,2026-04-30,76353,142774,738462
CONS-0071-0012,CUST-0071,2026-04-19,56482,145626,568661
CONS-0071-0013,CUST-0071,2026-04-18,79819,254276,794747
CONS-0071-0014,CUST-0071,2026-02-15,36396,441649,864756
CONS-0071-0015,CUST-0071,2026-03-11,61985,296762,364668
CONS-0071-0016,CUST-0071,2026-02-25,38001,446362,371884
CONS-0071-0017,CUST-0071,2026-02-26,39736,161978,447492
CONS-0071-0018,CUST-0071,2026-03-17,75530,348389,482290
CONS-0071-0019,CUST-0071,2026-04-18,45913,301777,139338
CONS-0071-0020,CUST-0071,2026-03-27,32600,168964,617632
CONS-0071-0021,CUST-0071,2026-04-10,23455,449238,477481
CONS-0071-0022,CUST-0071,2026-02-12,78338,368591,278211
CONS-0071-0023,CUST-0071,2026-02-17,32034,444728,452262
CONS-0071-0024,CUST-0071,2026-02-21,83790,483026,351254
CONS-0071-0025,CUST-0071,2026-05-07,32470,471624,277347
CONS-0071-0026,CUST-0071,2026-03-09,56432,321266,706184
CONS-0071-0027,CUST-0071,2026-02-12,37523,324227,858619
CONS-0071-0028,CUST-0071,2026-02-14,39869,58290,151357
CONS-0071-0029,CUST-0071,2026-05-02,66880,481603,111173
CONS-0071-0030,CUST-0071,2026-02-20,29287,73326,941959
CONS-0071-0031,CUST-0071,2026-04-21,94051,478047,346184
CONS-0071-0032,CUST-0071,2026-04-07,86494,421936,879230
CONS-0071-0033,CUST-0071,2026-02-22,81088,209195,272637
CONS-0071-0034,CUST-0071,2026-04-10,21548,280642,539481
CONS-0071-0035,CUST-0071,2026-05-08,55142,58382,924765
CONS-0071-0036,CUST-0071,2026-03-24,48989,72499,746077
CONS-0071-0037,CUST-0071,2026-03-25,53949,215747,518493
CONS-0071-0038,CUST-0071,2026-05-04,38519,211831,925948
CONS-0071-0039,CUST-0071,2026-04-30,86522,245132,648709
CONS-0071-0040,CUST-0071,2026-03-19,54789,266581,369274
CONS-0071-0041,CUST-0071,2026-03-01,85393,271675,497056
CONS-0071-0042,CUST-0071,2026-03-14,45084,473104,364058
CONS-0071-0043,CUST-0071,2026-02-17,62380,449661,924935
CONS-0071-0044,CUST-0071,2026-05-03,35916,299814,560456
CONS-0071-0045,CUST-0071,2026-04-27,91718,95177,177639
CONS-0071-0046,CUST-0071,2026-05-10,77126,482845,235449
CONS-0071-0047,CUST-0071,2026-03-23,98984,264625,331303
CONS-0071-0048,CUST-0071,2026-04-13,68984,272805,668922
CONS-0071-0049,CUST-0071,2026-04-13,48586,367480,419388
CONS-0071-0050,CUST-0071,2026-05-07,70228,285081,746250
CONS-0071-0051,CUST-0071,2026-03-31,58521,288926,444593
CONS-0071-0052,CUST-0071,2026-02-26,99679,417844,478734
CONS-0071-0053,CUST-0071,2026-02-10,96844,127851,968111
CONS-0071-0054,CUST-0071,2026-03-08,43636,143974,929572
CONS-0071-0055,CUST-0071,2026-04-06,96922,72662,784035
CONS-0071-0056,CUST-0071,2026-04-15,37845,346323,459685
CONS-0071-0057,CUST-0071,2026-05-10,25371,243391,718375
CONS-0071-0058,CUST-0071,2026-04-29,88921,449399,188019
CONS-0071-0059,CUST-0071,2026-03-22,60554,481981,320090
CONS-0071-0060,CUST-0071,2026-03-09,45450,52152,768170
CONS-0071-0061,CUST-0071,2026-03-13,99135,293016,449175
CONS-0071-0062,CUST-0071,2026-03-23,21650,98906,198798
CONS-0072-0000,CUST-0072,2026-03-29,432,157,108
CONS-0072-0001,CUST-0072,2026-05-02,561,417,518
CONS-0072-0002,CUST-0072,2026-04-01,139,753,127
CONS-0072-0003,CUST-0072,2026-03-12,286,242,913
CONS-0072-0004,CUST-0072,2026-02-15,307,159,842
CONS-0072-0005,CUST-0072,2026-03-28,336,468,587
CONS-0072-0006,CUST-0072,2026-04-15,610,491,296
CONS-0072-0007,CUST-0072,2026-02-13,478,557,256
CONS-0072-0008,CUST-0072,2026-03-03,345,563,198
CONS-0072-0009,CUST-0072,2026-02-14,241,999,800
CONS-0072-0010,CUST-0072,2026-04-03,265,781,748
CONS-0072-0011,CUST-0072,2026-03-28,688,248,528
CONS-0072-0012,CUST-0072,2026-02-23,501,103,760
CONS-0072-0013,CUST-0072,2026-03-17,361,855,894
CONS-0072-0014,CUST-0072,2026-04-08,429,392,578
CONS-0072-0015,CUST-0072,2026-05-08,255,172,505
CONS-0072-0016,CUST-0072,2026-02-20,280,765,984
CONS-0072-0017,CUST-0072,2026-03-26,457,417,252
CONS-0072-0018,CUST-0072,2026-04-29,543,920,153
CONS-0072-0019,CUST-0072,2026-02-24,711,993,505
CONS-0072-0020,CUST-0072,2026-05-06,687,587,695
CONS-0072-0021,CUST-0072,2026-04-25,412,193,625
CONS-0072-0022,CUST-0072,2026-02-19,387,874,524
CONS-0072-0023,CUST-0072,2026-04-28,715,663,836
CONS-0072-0024,CUST-0072,2026-05-09,522,412,823
CONS-0072-0025,CUST-0072,2026-04-26,127,496,942
CONS-0072-0026,CUST-0072,2026-05-07,168,769,648
CONS-0072-0027,CUST-0072,2026-03-18,619,167,675
CONS-0072-0028,CUST-0072,2026-02-23,604,175,995
CONS-0072-0029,CUST-0072,2026-03-04,679,373,952
CONS-0072-0030,CUST-0072,2026-03-05,124,359,368
CONS-0072-0031,CUST-0072,2026-03-12,162,401,741
CONS-0072-0032,CUST-0072,2026-05-06,279,156,890
CONS-0072-0033,CUST-0072,2026-04-29,426,397,360
CONS-0072-0034,CUST-0072,2026-03-03,102,529,454
CONS-0072-0035,CUST-0072,2026-04-20,378,339,152
CONS-0072-0036,CUST-0072,2026-03-05,220,576,311
CONS-0072-0037,CUST-0072,2026-03-17,492,315,100
CONS-0072-0038,CUST-0072,2026-04-09,508,807,543
CONS-0072-0039,CUST-0072,2026-04-18,382,857,607
CONS-0072-0040,CUST-0072,2026-04-08,306,687,961
CONS-0072-0041,CUST-0072,2026-03-02,370,794,811
CONS-0072-0042,CUST-0072,2026-03-12,157,813,521
CONS-0072-0043,CUST-0072,2026-02-15,417,619,647
CONS-0072-0044,CUST-0072,2026-03-03,156,360,271
CONS-0073-0000,CUST-0073,2026-02-13,5106,6444,9267
CONS-0073-0001,CUST-0073,2026-05-05,3166,9146,3449
CONS-0073-0002,CUST-0073,2026-04-22,6429,4254,3379
CONS-0073-0003,CUST-0073,2026-04-24,1494,1544,2375
CONS-0073-0004,CUST-0073,2026-02-26,4401,2986,7694
CONS-0073-0005,CUST-0073,2026-04-07,5182,5806,7205
CONS-0073-0006,CUST-0073,2026-04-20,5727,1624,7102
CONS-0073-0007,CUST-0073,2026-02-16,4443,9910,8831
CONS-0073-0008,CUST-0073,2026-03-03,3669,7074,6396
CONS-0073-0009,CUST-0073,2026-03-24,5311,4272,1293
CONS-0073-0010,CUST-0073,2026-03-23,5091,6120,7317
CONS-0073-0011,CUST-0073,2026-03-13,3423,8751,4097
CONS-0073-0012,CUST-0073,2026-02-15,5308,4322,7398
CONS-0073-0013,CUST-0073,2026-03-20,1357,6772,7151
CONS-0073-0014,CUST-0073,2026-02-12,5035,4518,2344
CONS-0073-0015,CUST-0073,2026-05-05,1582,4604,7920
CONS-0073-0016,CUST-0073,2026-04-08,1680,4323,6281
CONS-0073-0017,CUST-0073,2026-04-25,2580,1941,9256
CONS-0073-0018,CUST-0073,2026-04-09,1383,3349,9451
CONS-0073-0019,CUST-0073,2026-04-16,4785,5366,7209
CONS-0073-0020,CUST-0073,2026-04-19,6687,6958,6718
CONS-0073-0021,CUST-0073,2026-03-08,5011,9844,9441
CONS-0073-0022,CUST-0073,2026-03-26,3106,8142,2052
CONS-0073-0023,CUST-0073,2026-04-17,841,7131,9860
CONS-0073-0024,CUST-0073,2026-04-21,4650,6671,3853
CONS-0073-0025,CUST-0073,2026-04-21,2176,9788,6709
CONS-0073-0026,CUST-0073,2026-03-29,3228,1013,3903
CONS-0073-0027,CUST-0073,2026-04-12,7015,5855,5289
CONS-0073-0028,CUST-0073,2026-03-20,988,8267,4974
CONS-0073-0029,CUST-0073,2026-04-19,1164,5206,3162
CONS-0073-0030,CUST-0073,2026-02-22,3393,3423,7746
CONS-0073-0031,CUST-0073,2026-02-17,6352,3975,6600
CONS-0073-0032,CUST-0073,2026-04-03,6792,4533,3802
CONS-0073-0033,CUST-0073,2026-02-22,7159,7323,6216
CONS-0073-0034,CUST-0073,2026-03-10,6472,6129,8878
CONS-0073-0035,CUST-0073,2026-02-18,4675,3647,7777
CONS-0073-0036,CUST-0073,2026-03-31,3532,4413,9050
CONS-0073-0037,CUST-0073,2026-02-27,2103,5173,5717
CONS-0073-0038,CUST-0073,2026-03-04,1036,4827,1189
CONS-0073-0039,CUST-0073,2026-03-29,4503,2468,9705
CONS-0073-0040,CUST-0073,2026-04-08,4891,5447,3684
CONS-0073-0041,CUST-0073,2026-03-19,3412,4607,9278
CONS-0073-0042,CUST-0073,2026-04-28,7035,5132,9737
CONS-0073-0043,CUST-0073,2026-02-13,5695,6798,1605
CONS-0073-0044,CUST-0073,2026-03-06,7408,2219,9287
CONS-0073-0045,CUST-0073,2026-04-18,5019,5907,7362
CONS-0073-0046,CUST-0073,2026-03-26,2697,6009,4484
CONS-0073-0047,CUST-0073,2026-04-05,4911,1129,3516
CONS-0073-0048,CUST-0073,2026-03-03,6943,5222,7816
